E,split,Ta_c_true,k_c_true,Ta_c_pred,k_c_pred,curve_MAPE,Ta_c_old,k_c_old,Ta_c_pchip,k_c_pchip
0.0629,test,39.5919,8.1,40.935173,9.93,4.159649683807388,41.2851791381836,8.979999542236328,39.56829688311843,8.1
0.0643,train,38.9404,8.1,39.918304,9.74,3.372024998982428,40.33473205566406,8.979999542236328,38.940400000000004,8.1
0.0657,train,38.299,8.1,39.62196,9.17,3.244198907555049,39.51115798950195,8.979999542236328,38.299,8.1
0.0671,train,37.6659,8.1,38.731174,9.36,3.464180771240052,38.835330963134766,8.979999542236328,37.6659,8.1
0.0686,train,37.0458,8.1,37.957554,9.36,3.661881683565644,38.14582824707031,8.600000381469727,37.0458,8.1
0.07,train,36.4486,8.1,37.386154,9.17,3.556224497296962,37.516056060791016,8.600000381469727,36.4486,8.1
0.0714,test,35.8881,8.2,36.773376,9.17,3.437108134404796,36.84025573730469,8.979999542236328,35.90646036181859,8.154391403521407
0.0729,val,35.3739,8.3,36.183674,9.17,3.216458578414592,36.25537490844727,8.979999542236328,35.369281702469515,8.281839169047242
0.0743,train,34.9151,8.4,35.682377,9.17,2.8733254897136487,35.777099609375,8.979999542236328,34.9151,8.4
0.0757,train,34.5182,8.5,35.186905,8.98,2.413473809353814,35.320194244384766,8.979999542236328,34.5182,8.5
0.0771,train,34.1787,8.7,34.82099,9.17,1.904608266038976,34.91596984863281,9.359999656677246,34.1787,8.7
0.0786,train,33.8781,9.0,34.47164,9.17,1.6480714503543392,34.59785842895508,9.359999656677246,33.87810000000001,9.0
0.08,train,33.569,9.2,34.18067,9.17,1.5476311625676178,34.3277702331543,9.588000297546388,33.569,9.2
0.0814,val,33.2293,9.4,33.912617,9.17,1.5898706477166786,33.98502731323242,9.588000297546388,33.23733002549582,9.393447296017076
0.0829,train,32.8781,9.6,33.616253,8.98,1.6958358505978826,33.64543533325195,9.359999656677246,32.8781,9.6
0.0843,train,32.5514,9.8,33.36224,8.98,1.7479496452412522,33.34623718261719,9.359999656677246,32.5514,9.8
0.0857,train,32.2761,10.0,33.106464,8.98,1.6902417361727355,33.09038162231445,5.788000106811523,32.27609999999999,10.0
0.0871,train,31.9846,5.8,32.761486,5.56,1.618422642777004,32.73807907104492,5.788000106811523,31.984600000000004,5.8
0.0886,train,31.5566,5.9,32.23598,5.75,1.6063237837450728,32.27835464477539,5.788000106811523,31.556599999999996,5.9
0.09,train,31.1638,6.0,31.804132,6.130000000000001,1.6037062295514024,31.85944557189941,5.788000106811523,31.16379999999999,6.0
0.0914,test,30.8016,6.0,31.39977,6.130000000000001,1.7975052838895118,31.48908805847168,5.788000106811523,30.81418935673722,6.053287520505211
0.0929,train,30.4702,6.1,31.08135,6.7,2.0948298574210007,31.17586326599121,5.788000106811523,30.470200000000002,6.1
0.0943,val,30.168,6.2,30.785181,6.7,2.1437406041925176,30.90236473083496,5.939999580383301,30.170422702385526,6.144956258687148
0.0957,train,29.8936,6.2,30.576912,6.7,1.966841918743797,30.66352653503418,5.939999580383301,29.893599999999992,6.2
0.0971,train,29.6449,6.3,30.39171,8.41,2.0598798749798317,30.45497131347656,5.939999580383301,29.644899999999993,6.3
0.0986,train,29.4237,6.4,30.117952,8.41,2.5386467183017527,30.28539085388184,5.939999580383301,29.423700000000007,6.4
0.1,test,29.2274,6.4,29.88641,8.41,3.1204725288613933,30.1206283569336,6.320000171661377,29.201641658452814,6.644077267550424
0.1041,test,28.8085,6.6,29.244997,9.36,3.925589433114543,29.69217300415039,7.840000152587891,28.489919711709195,8.321339002553483
0.1082,test,28.3133,15.6,28.555065,14.3,3.92352979158816,29.2486515045166,14.83199977874756,27.773605257270034,10.724697076126366
0.1122,val,27.3042,15.6,28.017723,14.3,3.1458832372214154,28.073558807373047,14.45199966430664,27.15158987185048,13.048591747471908
0.1163,val,26.6846,15.6,27.778023,11.830000000000002,3.018403106516629,27.506244659423828,15.0600004196167,26.65192750040851,14.820333964065767
0.1204,train,26.335,15.5,27.375048,14.3,2.8473640897846297,27.11945915222168,15.4399995803833,26.335000000000004,15.5
0.1245,train,26.1798,15.5,26.693184,14.3,3.268254658384412,26.86294937133789,15.4399995803833,26.179799999999997,15.5
0.1286,train,26.1722,15.6,26.609234,14.3,3.741422102499004,26.82980728149414,15.136000633239746,26.172199999999997,15.6
0.1327,train,26.2838,15.7,26.709818,14.3,4.149065284651898,26.92466735839844,15.0600004196167,26.283799999999996,15.7
0.1367,train,26.4976,15.8,26.871725,14.3,4.581336223114752,27.17684364318848,15.0600004196167,26.497600000000006,15.8
0.1408,train,26.8073,16.0,27.296534,14.3,4.732871573798772,27.42641830444336,15.4399995803833,26.8073,16.0
0.1449,val,27.2236,16.2,27.56777,15.63,5.073009355537131,27.83529281616211,15.66800022125244,27.2298298036769,16.181269125256478
0.149,test,27.7785,16.3,28.225166,15.63,4.317355499233463,28.490211486816406,15.81999969482422,27.78886077427989,16.362997496383098
0.1531,train,28.5731,16.6,29.665327,15.63,2.4132435414604134,29.370264053344727,15.744000434875488,28.573100000000004,16.6
0.1571,train,30.1311,17.0,29.486584,14.3,2.872836409057484,30.87000274658203,15.0600004196167,30.131099999999996,17.0
0.1612,val,30.6312,13.7,30.450127,14.3,2.5664066160276864,31.34805679321289,14.755999565124512,30.144908482035977,15.471384933485124
0.1653,train,30.1487,14.0,30.08087,14.3,1.7738386820287004,30.80552864074707,14.755999565124512,30.148700000000005,14.0
0.1694,train,29.7276,14.5,29.941338,15.44,1.5131008986741008,30.39113426208496,15.0600004196167,29.727599999999992,14.5
0.1735,train,29.3792,14.9,29.662365,16.580000000000002,1.4911155165968646,30.06685447692871,15.744000434875488,29.3792,14.9
0.1776,train,29.106,15.4,29.562527,16.580000000000002,1.7109553290638722,29.74951934814453,15.744000434875488,29.105999999999998,15.4
0.1816,val,28.9081,15.9,29.423136,14.11,1.553849271189789,29.482288360595703,15.81999969482422,28.925714377826978,15.83289872201822
0.1857,test,28.782,16.3,29.273191,14.11,1.559972136845369,29.28312492370605,15.4399995803833,28.781624620443296,16.239777557601894
0.1898,train,28.7214,16.6,29.128206,14.3,1.4854928256583515,29.162521362304688,15.4399995803833,28.721399999999996,16.6
0.1939,train,28.7182,16.9,28.95183,14.3,1.3593094472856564,29.13653945922852,15.4399995803833,28.718200000000003,16.9
0.198,train,28.7632,17.1,28.927261,14.3,1.4442044707415995,29.217973709106445,15.0600004196167,28.763199999999998,17.1
0.202,train,28.8386,13.9,28.577738,14.3,0.9770806077419716,29.29502868652344,15.0600004196167,28.838600000000003,13.9
0.2061,train,28.2072,14.6,28.412113,14.3,0.9168403540068124,28.62862014770508,15.0600004196167,28.207199999999997,14.6
0.2102,val,27.7977,15.1,27.842226,14.3,1.0155431269849493,28.171140670776367,15.0600004196167,27.807179523017293,15.067882965808632
0.2143,train,27.5186,15.4,27.553139,14.3,1.178826991131915,27.884492874145508,14.45199966430664,27.518599999999996,15.4
0.2184,train,27.3235,15.6,27.284975,14.3,1.3088421869068665,27.723970413208008,14.83199977874756,27.323500000000003,15.6
0.2224,train,27.1862,15.8,27.143799,16.39,1.294109845051833,27.61186981201172,15.0600004196167,27.186200000000003,15.8
0.2265,train,27.0894,16.0,27.106306,15.63,1.2467360619717525,27.52349090576172,15.0600004196167,27.089399999999998,16.0
0.2306,val,27.0227,16.2,27.075161,15.63,1.3181889004582703,27.48067855834961,15.4399995803833,27.02298369655547,16.207412391310243
0.2347,train,26.9786,16.4,27.089443,15.63,1.453700093887901,27.45962142944336,15.81999969482422,26.978599999999993,16.4
0.2388,test,26.9518,16.5,27.043999,15.63,1.5662470576901977,27.44750213623047,15.81999969482422,26.951650522203686,16.563218060756444
0.2429,train,26.9391,16.7,27.01653,15.63,1.6935198992663782,27.42350006103516,15.81999969482422,26.9391,16.7
0.2469,train,26.9387,16.8,26.997725,15.63,1.8140690085523528,27.4209213256836,15.81999969482422,26.938699999999994,16.8
0.251,train,26.9482,17.0,27.01851,15.63,1.9131245292180092,27.440298080444336,15.81999969482422,26.948199999999996,17.0
0.2551,train,26.9674,17.2,27.055326,15.63,1.9661016905720463,27.46996307373047,15.81999969482422,26.967399999999998,17.2
0.2592,train,26.9956,17.3,27.103823,16.580000000000002,1.9289636854546528,27.501501083374023,15.81999969482422,26.9956,17.3
0.2633,train,27.0322,17.5,27.198193,16.580000000000002,1.7892317783727505,27.54325294494629,16.200000762939453,27.032199999999996,17.5
0.2673,train,27.0775,17.7,27.309044,14.3,1.6232470288458731,27.608423233032227,15.81999969482422,27.077499999999997,17.7
0.2714,train,27.1315,17.9,27.399513,14.3,1.4770916803752017,27.67765998840332,15.81999969482422,27.131500000000003,17.9
0.2755,train,27.1939,18.0,27.4768,14.3,1.4101055393983857,27.71591567993164,15.4399995803833,27.193899999999996,18.0
0.2796,train,27.2655,18.2,27.534079,14.3,1.3868834849035356,27.7447566986084,15.4399995803833,27.265500000000007,18.2
0.2837,val,27.3459,18.3,27.547903,14.3,1.419536373641725,27.788253784179688,15.0600004196167,27.370577368512887,18.415032471523674
0.2878,val,27.4344,18.5,27.567753,14.3,1.568087555325803,27.84148597717285,15.0600004196167,27.481644940357107,18.615444093813988
0.2918,train,27.5309,18.7,27.507462,14.3,1.4652544192309975,27.92268180847168,15.0600004196167,27.5309,18.7
0.2959,train,27.468,13.9,27.508678,15.63,1.6089016929226367,27.87416076660156,15.0600004196167,27.468000000000004,13.9
0.3,val,27.3803,14.2,27.435535,15.63,1.4843721583977705,27.801225662231445,15.0600004196167,27.377749210853512,14.140744762785834
0.3003,test,27.3752,14.2,27.43004,15.63,1.4825349350681871,27.797679901123047,15.0600004196167,27.371316753390655,14.166804884676079
0.302,train,27.3409,14.3,27.454807,15.63,1.5426058427122682,27.773372650146484,15.0600004196167,27.3409,14.3
0.3087,test,27.2404,14.8,27.389784,15.63,1.425876399926219,27.73052978515625,15.0600004196167,27.25012465944786,14.731069178524073
0.3172,test,27.1587,15.3,27.354422,15.63,1.4229947176924984,27.691143035888672,15.363999366760254,27.160510488431484,15.267503902924387
0.3256,train,27.1257,15.8,27.366888,14.3,1.550104164997545,27.636369705200195,15.363999366760254,27.125700000000002,15.8
0.3341,val,27.1363,16.4,27.256401,14.3,1.3569561912084778,27.610864639282227,15.4399995803833,27.145246860308834,16.3766336401527
0.3425,train,27.188,16.9,27.348667,14.3,1.4392637508356974,27.63179397583008,15.0600004196167,27.188000000000002,16.9
0.351,train,27.2748,17.3,27.482126,15.63,1.6111004632911077,27.70744514465332,15.0600004196167,27.2748,17.3
0.3594,train,27.3944,17.8,27.645779,15.63,1.84138145259703,27.82733726501465,15.0600004196167,27.394400000000008,17.8
0.3679,train,27.5419,18.2,27.736067,14.3,1.946479313221321,28.00049018859864,15.0600004196167,27.54189999999999,18.2
0.3764,train,27.5958,12.0,27.809471,14.3,2.060166619729812,28.088638305664062,14.83199977874756,27.595800000000008,12.0
0.3848,train,27.6352,12.3,27.89154,14.3,2.058784189209804,28.1220645904541,14.83199977874756,27.635200000000005,12.3
0.3933,val,27.6967,12.5,27.923431,14.3,2.066234697441525,28.18984603881836,14.83199977874756,27.69931143596123,12.555722996005036
0.4017,test,27.7783,12.8,28.007286,14.3,2.061399852951665,28.292665481567383,15.4399995803833,27.78264324492881,12.783402812485562
0.4102,train,27.8782,13.0,28.166836,14.3,1.953025605024964,28.4589786529541,15.136000633239746,27.8782,13.0
0.4186,train,27.9948,13.2,28.356062,14.3,1.863474943092092,28.60525894165039,15.0600004196167,27.994799999999998,13.2
0.4271,test,28.1264,13.4,28.577621,14.3,1.8034577207509217,28.762413024902344,15.0600004196167,28.128657883881925,13.401841999287116
0.4355,train,28.2715,13.6,28.816214,14.3,1.7336809582546766,28.975555419921875,15.0600004196167,28.271500000000007,13.6
0.444,train,28.4288,13.8,28.977812,14.3,1.6350757076849662,29.170515060424805,15.0600004196167,28.4288,13.8
0.4524,train,28.5968,13.9,29.12774,14.3,1.6973173418626142,29.33300018310547,15.0600004196167,28.596799999999998,13.9
0.4609,val,28.7742,14.1,29.30068,14.3,1.6698635583745545,29.482816696166992,15.0600004196167,28.775300680670874,14.100979971713766
0.4694,train,28.9605,14.3,29.515875,14.3,1.4970274158129704,29.66007232666016,15.0600004196167,28.960500000000003,14.3
0.4778,train,29.1537,14.4,29.71557,14.3,1.383384244887628,29.86139297485352,15.0600004196167,29.153699999999994,14.4
0.4863,test,29.3543,14.6,29.911283,14.3,1.3724332661357137,30.049211502075195,15.0600004196167,29.35624365957152,14.5516919636902
0.4947,train,29.5604,14.7,30.07455,14.3,1.2312798454788694,30.212459564208984,15.0600004196167,29.560400000000005,14.7
0.5032,train,29.7717,14.8,30.216976,14.3,1.1298500686146926,30.40679168701172,15.0600004196167,29.771700000000006,14.8
0.5041,train,29.7946,14.8,30.234127,14.3,1.126101720366788,30.431041717529297,15.0600004196167,29.794600000000003,14.8
0.5116,test,29.9875,15.0,30.392899,14.3,1.1650286069814395,30.63269424438477,15.0600004196167,29.986598639728918,14.908896866265405
0.5201,train,30.2069,15.1,30.61397,14.3,1.3620422071110547,30.840591430664062,15.0600004196167,30.206899999999997,15.1
0.5285,val,30.4296,15.2,30.843565,14.3,1.6058642883665868,31.069721221923828,15.0600004196167,30.429188089766964,15.214393361254723
0.537,test,30.6552,15.3,31.131577,14.3,1.9766208279516144,31.320838928222656,15.0600004196167,30.656641669893414,15.3132295945492
0.5455,val,30.8831,15.4,31.424082,14.3,2.296418199205501,31.598785400390625,15.0600004196167,30.885755406632853,15.40560643635806
0.5539,train,31.113,15.5,31.69228,14.3,2.512901405413447,31.872541427612305,15.4399995803833,31.112999999999996,15.5
0.5624,val,31.3442,15.6,31.91511,14.3,2.613780359593024,32.117088317871094,15.4399995803833,31.404751906668892,15.626168432177632
0.5708,train,31.5768,15.7,31.943638,14.3,2.325441161358268,32.32362365722656,15.4399995803833,31.576799999999995,15.7
0.5793,train,31.5137,11.0,32.055374,14.3,2.2593184111805766,32.253841400146484,15.0600004196167,31.513700000000004,11.0
0.5877,train,31.4481,11.2,32.001953,14.3,2.030096350037037,32.1473503112793,15.0600004196167,31.448100000000004,11.2
0.5962,val,31.3971,11.3,31.918648,14.3,1.9154732031976165,32.0771484375,15.0600004196167,31.395703026047357,11.357050824910406
0.6046,train,31.3556,11.5,31.8622,14.3,1.9823066433486285,32.03618240356445,14.83199977874756,31.355599999999995,11.5
0.6131,val,31.3269,11.7,31.783955,14.3,2.154476005750271,32.02445983886719,14.83199977874756,31.325770663345978,11.659389160278469
0.6215,train,31.3061,11.8,31.747908,14.3,2.348002099310743,32.034568786621094,14.755999565124512,31.3061,11.8
0.63,train,31.2969,11.9,31.716558,14.3,2.531261382258032,32.0608024597168,14.755999565124512,31.296900000000004,11.9
0.6385,train,31.294,12.1,31.706356,14.3,2.6740587474117548,32.08959197998047,14.755999565124512,31.294000000000004,12.1
0.6469,train,31.2998,12.2,31.716911,14.3,2.791765169462072,32.11271286010742,14.755999565124512,31.299800000000005,12.2
0.6554,val,31.3132,12.4,31.74548,14.3,2.8993698797322853,32.1351318359375,14.755999565124512,31.313040067291706,12.351565138206922
0.6638,train,31.3321,12.5,31.809523,14.3,3.0007873349041576,32.15601348876953,14.755999565124512,31.3321,12.5
0.6723,train,31.3579,12.6,31.88768,14.3,3.068407407383429,32.21223831176758,14.755999565124512,31.357899999999994,12.6
0.6807,train,31.3898,12.7,31.971327,14.3,3.0982981562565906,32.30009078979492,14.755999565124512,31.3898,12.7
0.6892,train,31.4269,12.9,32.05285,14.3,3.091183894748953,32.38408279418945,14.755999565124512,31.426899999999993,12.9
0.6976,train,31.4686,13.0,32.137352,14.3,3.0508356058283463,32.45895004272461,14.755999565124512,31.468600000000002,13.0
0.7061,train,31.5152,13.1,32.25248,14.3,2.987163814106408,32.54099655151367,14.755999565124512,31.515200000000004,13.1
0.7167,test,31.5804,13.2,32.435596,14.3,2.88257444590998,32.672245025634766,14.755999565124512,31.58130766397184,13.236060722750528
0.7274,test,31.6522,13.4,32.66332,14.3,2.777891183515104,32.829978942871094,14.755999565124512,31.653513304284495,13.376093964196418
0.738,train,31.7292,13.5,32.877964,14.489999999999998,2.7322634736427185,33.004573822021484,14.755999565124512,31.729200000000006,13.5
0.7486,train,31.8125,13.6,33.010708,14.489999999999998,2.7092856039484308,33.153282165527344,14.755999565124512,31.8125,13.6
0.7593,test,31.9021,13.7,33.09668,14.489999999999998,2.717876788390906,33.23087310791016,14.755999565124512,31.901747934387238,13.749640739040005
0.7699,train,31.995,13.9,33.17553,14.489999999999998,2.730481807163875,33.245628356933594,14.755999565124512,31.995000000000008,13.9
0.7806,test,32.0927,14.0,33.232765,14.489999999999998,2.7876793090659,33.29936218261719,14.755999565124512,32.09429069458291,14.013536637869683
0.7912,val,32.1948,14.1,33.28633,14.489999999999998,2.7729481661686246,33.359615325927734,14.755999565124512,32.19643648275579,14.111442440788158
0.8018,test,32.3009,14.2,33.331394,14.489999999999998,2.704768191823998,33.43753433227539,14.755999565124512,32.30177454969703,14.20385456864864
0.8125,train,32.4108,14.3,33.405525,14.3,2.6142560836320228,33.51716995239258,14.755999565124512,32.410799999999995,14.3
0.8231,test,32.5243,14.4,33.485676,14.3,2.5290356543925645,33.601104736328125,14.83199977874756,32.52402560145611,14.400018124335116
0.8337,train,32.6411,14.5,33.612907,14.3,2.490568875547235,33.71046447753906,14.83199977874756,32.6411,14.5
0.8444,train,32.761,14.6,33.74727,14.3,2.4424813315791054,33.85823440551758,15.0600004196167,32.761,14.6
0.855,train,32.8836,14.7,33.870102,14.489999999999998,2.367914557380561,33.98399353027344,15.0600004196167,32.883599999999994,14.7
0.8657,train,33.0098,14.8,33.979362,14.489999999999998,2.260242225669137,34.08843231201172,15.0600004196167,33.009800000000006,14.8
0.8763,train,33.1392,14.9,34.078335,14.489999999999998,2.1610496509314387,34.185054779052734,15.0600004196167,33.1392,14.9
0.8869,train,33.2698,14.9,34.171352,14.489999999999998,2.11724177205488,34.2709846496582,14.83199977874756,33.26979999999999,14.9
0.8976,train,33.4032,15.0,34.272808,14.489999999999998,2.1772084478988387,34.3529052734375,14.83199977874756,33.403200000000005,15.0
0.9082,train,33.5389,15.1,34.41165,14.489999999999998,2.4703983225757846,34.44736099243164,14.83199977874756,33.53889999999999,15.1
1.1102,train,36.4394,16.1,38.779186,14.489999999999998,5.036756278354083,37.58236312866211,15.81999969482422,36.4394,16.1
1.3122,val,39.6098,16.6,41.5128,14.489999999999998,5.247894931446325,41.18243789672852,14.984000205993652,39.60532806520877,16.603935321567814
1.5143,train,42.7264,16.8,44.342308,14.489999999999998,5.109872781697635,44.24546432495117,15.81999969482422,42.7264,16.8
1.7163,train,45.6353,16.8,47.02644,14.3,5.507881272565295,47.012428283691406,15.66800022125244,45.63529999999999,16.8
1.9184,train,48.2856,16.8,49.525158,14.489999999999998,3.8699207045258177,50.26958465576172,15.363999366760254,48.2856,16.8
2.1204,test,50.6763,16.7,52.113197,14.3,4.171436972836489,52.56751251220703,16.200000762939453,50.66472396499703,16.72100018126355
2.3224,train,52.8272,16.6,53.82485,14.489999999999998,2.9474595084336386,54.1102409362793,15.81999969482422,52.82719999999998,16.6
2.5245,train,54.7643,16.5,55.211914,14.489999999999998,2.2175099560403004,55.93284606933594,15.81999969482422,54.7643,16.5
2.5351,train,54.8609,16.5,55.294827,14.489999999999998,2.1723465197745284,56.02202987670898,15.81999969482422,54.860899999999994,16.5
2.5458,train,54.9572,16.4,55.38012,14.489999999999998,2.131364664180345,56.1128044128418,15.81999969482422,54.9572,16.4
2.5564,test,55.0525,16.4,55.466347,14.489999999999998,2.095399635768692,56.20374298095703,15.81999969482422,55.05264625852203,16.4
2.567,train,55.1475,16.4,55.55425,14.489999999999998,2.064421807839216,56.29591369628906,15.81999969482422,55.147499999999994,16.4
2.5777,train,55.2418,16.4,55.646267,14.489999999999998,2.0380427428353536,56.38894271850586,15.81999969482422,55.24179999999999,16.4
2.5883,train,55.3357,16.4,55.73937,14.489999999999998,2.017703120863921,56.482872009277344,15.81999969482422,55.33570000000002,16.4
2.5989,train,55.429,16.4,55.83579,14.489999999999998,2.0028236169581835,56.57688903808594,15.81999969482422,55.42900000000001,16.4
2.6096,test,55.5219,16.4,55.937115,14.489999999999998,1.9929534407877945,56.67103576660156,15.81999969482422,55.52248435263967,16.4
2.6202,test,55.6143,16.4,56.04066,14.489999999999998,1.987169543366712,56.765567779541016,15.81999969482422,55.614583834863204,16.4
2.6308,train,55.7062,16.4,56.146652,14.489999999999998,1.984459572617939,56.86115264892578,15.81999969482422,55.706199999999995,16.4
2.6414,val,55.7977,16.4,56.25636,14.489999999999998,1.9834649674225884,56.95878601074219,15.81999969482422,55.797216731938946,16.4
2.6521,train,55.8887,16.4,56.36825,14.489999999999998,1.983806026691496,57.06011199951172,15.81999969482422,55.88870000000001,16.4
2.6627,train,55.9792,16.4,56.480293,14.489999999999998,1.9849116171108696,57.16449737548828,15.81999969482422,55.979200000000006,16.4
2.6733,train,56.0693,16.4,56.592552,14.489999999999998,1.9859697134125336,57.26814270019531,15.81999969482422,56.069299999999984,16.4
2.684,train,56.159,16.4,56.706352,14.489999999999998,1.9865124125426863,57.36949157714844,15.81999969482422,56.159000000000006,16.4
2.6946,train,56.2482,16.4,56.81823,14.489999999999998,1.9859864255865023,57.468204498291016,16.42799949645996,56.24819999999998,16.4
2.7052,val,56.3369,16.4,56.930744,14.489999999999998,1.9858573688100023,57.56465911865234,16.42799949645996,56.344388467299595,16.4
2.7159,train,56.4253,16.4,57.011303,14.489999999999998,1.9838213827211,57.663082122802734,16.42799949645996,56.4253,16.4
2.7265,train,56.4694,18.6,57.109234,14.489999999999998,1.990390831874753,57.69034957885742,16.42799949645996,56.46939999999999,18.6
2.9286,val,57.1948,18.6,57.804043,14.489999999999998,1.670347555830069,58.25326919555664,15.4399995803833,57.198710575375735,18.6
3.1306,train,57.8377,18.6,58.389866,14.3,1.417627113350866,58.94859313964844,15.81999969482422,57.83769999999999,18.6
3.3327,train,58.4115,18.6,59.21306,14.3,1.61385189947103,59.63648223876953,15.81999969482422,58.41150000000001,18.6
3.5347,train,58.9267,18.6,60.065453,14.489999999999998,1.552629902628693,60.22275924682617,15.81999969482422,58.926700000000004,18.6
3.7367,test,59.3921,18.6,60.190296,14.489999999999998,1.62750964111359,60.76084518432617,15.4399995803833,59.3900719864588,18.6
3.9388,train,59.8144,18.6,60.805866,14.489999999999998,1.5336346951223794,61.39086151123047,15.4399995803833,59.814400000000006,18.6
4.1408,train,60.1995,18.6,61.562775,14.489999999999998,1.6183455928705408,61.806339263916016,15.81999969482422,60.1995,18.6
4.3429,train,60.5521,18.6,61.883636,14.489999999999998,1.7500377668208915,62.03177261352539,15.81999969482422,60.55210000000001,18.6
4.5449,train,60.876,18.6,62.195404,14.489999999999998,1.5947258856206754,62.43202209472656,15.81999969482422,60.87599999999999,18.6
4.7469,train,61.1748,18.6,62.70042,14.3,1.7340249915214538,63.05476379394531,15.81999969482422,61.17480000000001,18.6
4.949,test,61.4511,18.6,62.95697,14.3,1.7664238672005943,63.23775863647461,15.4399995803833,61.45040888891291,18.6
5.151,train,61.7076,18.6,62.761387,14.3,1.5306154422592844,63.286407470703125,15.212000846862791,61.707600000000006,18.6
5.3531,train,61.9462,18.6,62.866455,14.3,1.2845247950956948,63.313724517822266,15.4399995803833,61.946200000000005,18.6
5.5551,train,62.1687,18.6,63.232613,14.3,1.259126967158536,63.61518096923828,15.81999969482422,62.16870000000001,18.6
5.7571,train,62.3767,18.6,63.462673,14.3,1.2400772765789077,63.8829460144043,15.81999969482422,62.37669999999999,18.6
5.9592,train,62.5716,18.6,63.756443,14.489999999999998,1.3794028785204957,63.964656829833984,15.4399995803833,62.57159999999999,18.6
6.1612,val,62.7546,18.6,63.901993,14.489999999999998,1.465301230784008,64.1752700805664,15.81999969482422,62.75337245706893,18.6
6.3633,test,62.9268,18.6,64.06913,14.489999999999998,1.64183129874834,64.35028076171875,15.81999969482422,62.9256903033858,18.6
6.5653,train,63.0891,18.6,64.145935,14.3,1.5359016813472577,64.6012954711914,15.81999969482422,63.08910000000001,18.6
6.7673,train,63.2423,18.6,64.18968,14.489999999999998,1.7604828050636043,64.7233657836914,15.81999969482422,63.242300000000014,18.6
6.9694,train,63.3871,18.6,64.24066,14.489999999999998,1.6935075949832823,64.77771759033203,15.4399995803833,63.38710000000001,18.6
7.1714,test,63.5243,18.6,64.42622,14.489999999999998,1.5694026815433064,64.86004638671875,15.81999969482422,63.524226194742496,18.6
7.3735,train,63.6544,18.6,64.62198,14.489999999999998,1.6565205670916512,65.11518096923828,15.81999969482422,63.65440000000002,18.6
7.5755,val,63.778,18.6,64.81923,14.489999999999998,1.7895685053083803,65.34852600097656,15.4399995803833,63.77748249764334,18.6
7.7776,val,63.8955,18.6,64.92716,14.489999999999998,1.957548278255656,65.36170196533203,14.83199977874756,63.89490377545654,18.6
7.9796,train,64.0073,18.6,65.02064,14.489999999999998,1.94103222823767,65.41673278808594,14.83199977874756,64.00729999999999,18.6
8.1816,train,64.114,18.6,65.26569,14.489999999999998,1.6435757994336264,65.60362243652344,15.0600004196167,64.114,18.6
8.3837,train,64.2157,18.6,65.670975,14.3,1.5228480866411538,65.7793197631836,15.81999969482422,64.21569999999998,18.6
8.5857,train,64.313,18.6,66.00318,14.3,1.624828482487542,65.87664031982422,15.81999969482422,64.313,18.6
8.7878,test,64.406,18.6,66.019394,14.489999999999998,1.6831371517385811,66.00637817382812,15.81999969482422,64.4058639738475,18.6
8.9898,train,64.495,18.6,65.94518,14.489999999999998,1.702322320083111,66.11869049072266,15.81999969482422,64.49499999999999,18.6
9.1918,train,64.5802,18.6,65.93958,14.489999999999998,1.6388103813308388,66.18660736083984,15.81999969482422,64.58020000000002,18.6
9.3939,train,64.662,18.6,65.977776,14.489999999999998,1.5684745754295757,66.23921966552734,15.81999969482422,64.66199999999999,18.6
9.5959,val,64.7405,18.6,66.0738,14.489999999999998,1.5363091624443326,66.41696166992188,15.81999969482422,64.74041895817655,18.6
9.798,train,64.8159,18.6,66.09415,14.489999999999998,1.625500443571131,66.68116760253906,15.81999969482422,64.81590000000003,18.6
10.0,val,64.8884,18.6,66.53541,14.489999999999998,1.9001499791577017,67.0113296508789,15.81999969482422,64.88812627238866,18.6
