E,branch_local_id,n_points,n_points_branch_meta,k_left,k_right,width_k,k_min,Ta_min,Ta_max,Ta_mean,Ta_std,amplitude,Ta_left,Ta_right,left_width,right_width,left_rise,right_rise,width_asymmetry,rise_asymmetry,slope_left_local,slope_right_local,global_slope,mean_abs_slope,max_abs_slope,mean_curvature,mean_abs_curvature,curvature_at_min,convexity_ratio,area_above_min,roughness_rmse,arc_length,normalized_arc_length,has_switch_left,has_switch_right
0.0142,1,19,,5.3,7.1,1.7999999999999998,6.0,126.7954,133.6485,129.48413157894737,2.2881263123149553,6.853100000000012,130.7107,133.0691,0.7000000000000002,1.0999999999999996,3.915300000000002,6.273699999999991,0.22222222222222196,0.34413623031912344,-2.454299999999979,3.2589000000000916,2.683235087719313,6.0131052631579,10.217499999999973,-0.08315789473696393,20.107105263157962,18.7299999999994,0.9315115107254242,4.5991399999999985,3.070646162405863,11.570032088026105,6.4277956044589475,,
0.0142,2,16,,7.1,8.6,1.5,8.5,118.8976,133.0691,121.54966250000001,3.5165093882063982,14.171499999999995,133.0691,118.8982,1.4000000000000004,0.09999999999999964,14.171499999999995,0.0006000000000057071,-0.8666666666666671,-0.9999576615037219,-1.063599999999974,0.005999999999816662,-6.187314705882359,11.338218749999962,79.38699999999955,60.27671874999969,60.27671874999969,3.9425000000004355,0.06540667909200774,3.5346950000000086,5.113636027804582,14.507260943723397,9.671507295815598,,
0.0142,3,115,,8.6,20.0,11.4,9.9,94.2633,127.0389,112.10660347826087,11.311467350328742,32.7756,118.8982,126.5511,1.3000000000000007,10.1,24.634900000000002,32.287800000000004,0.7719298245614034,0.2334938185723527,-1.2444000000000002,0.6599999999999725,3.205796780557088,5.8944043478260895,149.64000000000053,15.82597826086953,18.7157173913043,6.3100000000000245,0.3371497799454793,202.351855,14.07930021801711,63.12246573316557,5.537058397646103,,
0.0145,0,44,,1.0,5.3,4.3,3.9,114.2421,293.0246,145.5668136363636,44.128788569592686,178.78250000000003,293.0246,128.6284,2.9,1.4,178.78250000000003,14.386300000000006,-0.3488372093023256,-0.9195318333729532,-2.9937000000000085,2.329700000000134,-26.820359689922505,46.81456818181818,251.8510000000001,60.21454545454554,67.50397727272728,17.707499999999627,0.2623178768927701,128.1703,72.49986883387173,193.42241713831947,44.98195747402779,,
0.0145,1,19,,5.3,7.1,1.7999999999999998,6.1,123.2707,130.5162,125.89729999999999,2.3196177135127467,7.245499999999993,128.6284,130.5162,0.7999999999999998,1.0,5.357699999999994,7.245499999999993,0.11111111111111122,0.26054792629908224,-2.5623000000001777,2.520199999999997,1.6677631578947467,7.121289473684204,12.922999999999904,10.571315789473584,15.3736842105263,16.652500000000128,1.0831821294077466,4.3603799999999895,4.262248704830861,12.82890511160362,7.127169506446456,,
0.0145,2,17,,7.1,8.7,1.5999999999999996,8.7,113.6546,130.5162,118.99118823529412,3.694629248753376,16.861599999999996,130.5162,113.6546,1.5999999999999996,0.0,16.861599999999996,0.0,-1.0,-1.0,-8.729899999999894,-27.716999999998887,-6.5019852941176435,12.810117647058787,70.59499999999963,29.4633823529408,69.06720588235278,-136.71500000000043,-1.9794488318070529,8.229120000000002,4.121730813626717,17.130814325155445,10.706758953222156,,
0.0145,3,64,,8.7,15.0,6.300000000000001,10.0,92.8811,119.0728,102.4382296875,8.169933216214188,26.191699999999997,113.6546,119.0728,1.3000000000000007,5.0,20.7735,26.191699999999997,0.5873015873015871,0.20686706093915244,-0.9407999999999634,0.8851999999998952,3.7437675595238082,8.33852343749995,121.08599999999824,23.924804687499556,23.924804687499556,6.05249999999986,0.2529801216376167,58.81737,15.531121938811387,47.79666646195081,7.586772454277905,,
0.0145,4,51,,15.0,20.0,5.0,15.6,117.6422,124.9668,120.75417843137255,2.535027888875767,7.324600000000004,119.0728,124.5573,0.5999999999999996,4.4,1.4305999999999983,6.915099999999995,0.7600000000000001,0.7487780902711403,-1.032500000000094,0.3460000000000159,1.6522537556561085,1.9414607843137324,4.203999999999951,1.0692156862745228,3.457745098039224,4.452500000000457,1.287688905271047,15.453804999999983,1.5182812906892011,11.241815241109457,2.2483630482218913,,
0.0146,0,43,,1.0,5.2,4.2,3.9,113.5626,291.4925,145.1713093023256,44.339936697523356,177.9299,291.4925,127.6748,2.9,1.3000000000000003,177.9299,14.112200000000001,-0.3809523809523809,-0.9206867423631442,-2.991799999999997,2.3336000000000263,-28.01140848686198,47.79281395348837,250.57099999999969,65.47337209302313,65.47337209302313,17.71249999999951,0.2705298266115571,126.315345,71.36337921035101,192.28643824029248,45.78248529530773,,
0.0146,1,21,,5.2,7.2,2.0,6.2,121.9017,128.9348,124.78454761904761,2.4026475408081525,7.03309999999999,127.6748,128.3361,1.0,1.0,5.7730999999999995,6.434399999999982,0.0,0.09402681605550665,-1.67829999999994,3.3809000000000053,0.8819506493506352,6.268452380952364,12.417500000000018,-6.3841666666666255,28.57369047619041,16.50749999999902,0.5777167640894766,5.443604999999993,3.9966438863468645,13.825395294224409,6.912697647112204,,
0.0146,2,16,,7.2,8.7,1.4999999999999991,8.7,115.474,128.3361,117.95635625,3.2122152340652574,12.862099999999984,128.3361,115.474,1.4999999999999991,0.0,12.862099999999984,0.0,-1.0,-1.0,-0.5370999999999324,-0.04799999999992046,-5.726313235294124,10.216062500000016,69.62400000000012,52.70125,52.70125,2.404999999999695,0.04563459120988013,3.3286649999999933,4.546054467427704,13.199718730178196,8.79981248678547,,
0.0146,3,64,,8.7,15.0,6.300000000000001,10.0,92.3316,118.3125,101.86428125,8.15327645608414,25.980900000000005,115.474,118.3125,1.3000000000000007,5.0,23.14240000000001,25.980900000000005,0.5873015873015871,0.10925333610459975,-1.1121000000000438,0.7563000000000295,3.6380164835164823,8.791726562499951,135.9209999999981,26.667890624999515,26.667890624999515,6.19000000000002,0.2321143463141878,58.552995000000045,16.788433665479936,49.95457791690916,7.929298082049072,,
0.0146,4,51,,15.0,20.0,5.0,15.7,117.1498,124.2913,120.05258039215688,2.3930140504179844,7.141500000000008,118.3125,123.7456,0.6999999999999993,4.300000000000001,1.162700000000001,6.595799999999997,0.7200000000000003,0.7607785479241042,-0.854599999999989,0.4383999999999151,1.5399132126696833,1.9547254901960813,6.161500000000046,-1.4790686274509932,6.1077941176470745,4.202499999999517,0.6880552813424661,14.416255,1.409722270904562,11.938565672219351,2.38771313444387,,
0.0147,0,43,,1.0,5.2,4.2,3.9,112.5796,289.2933,144.03087674418603,44.02471065652359,176.7137,289.2933,127.0885,2.9,1.3000000000000003,176.7137,14.508899999999997,-0.3809523809523809,-0.9178960091945333,-2.9968000000000052,2.3270000000000346,-27.785046964663252,47.59481395348835,248.73199999999974,65.31779069767431,65.31779069767431,17.699999999998667,0.2709828334813671,125.67935999999999,71.03933166008079,191.46677122840262,45.587326482953,,
0.0147,1,21,,5.2,7.2,2.0,6.2,119.9455,127.32,122.85000476190477,2.5345830096555257,7.374499999999998,127.0885,127.32,1.0,1.0,7.143000000000001,7.374499999999998,0.0,0.03139195877686582,-2.5832000000000224,1.9284000000001216,0.11759220779219642,7.2395238095238055,13.089000000000055,5.678928571428506,17.649642857142936,14.830000000000599,0.8402436309921587,5.373585000000008,5.037707179923693,14.778961972643355,7.3894809863216775,,
0.0147,2,17,,7.2,8.8,1.6000000000000005,8.8,112.9767,127.32,116.59176470588235,3.352605680387433,14.3433,127.32,112.9767,1.6000000000000005,0.0,14.3433,0.0,-1.0,-1.0,-3.8016000000001076,-11.547000000000674,-5.791968137254905,10.727588235294125,66.32500000000017,38.34014705882375,54.3424999999999,-56.354999999998775,-1.0370336292956503,5.428445000000008,4.272434226937962,14.638899781071853,9.149312363169905,,
0.0147,3,64,,8.8,15.1,6.299999999999999,10.1,91.5517,117.9558,101.20956093750002,8.276350229826875,26.4041,112.9767,117.9558,1.299999999999999,5.0,21.424999999999997,26.4041,0.5873015873015875,0.188572986770994,-0.6610000000000433,1.0914999999999664,3.82315744047619,8.59665625000001,136.34300000000044,26.999179687500188,26.999179687500188,5.812500000000135,0.21528431853398675,59.41885500000001,15.914159990959762,48.67774907063931,7.726626836609415,,
0.0147,4,50,,15.1,20.0,4.9,15.8,116.4457,122.9989,119.089724,2.20045425987999,6.553200000000004,117.9558,122.5967,0.7000000000000011,4.199999999999999,1.5100999999999942,6.150999999999996,0.7142857142857139,0.7081883659891349,-0.8674999999998827,0.4431999999999206,1.4236533973589431,1.8573399999999958,6.830499999999802,-1.1235499999999554,5.833749999999944,4.227499999999477,0.7246625241053383,12.837064999999992,1.5817561595239102,11.068516099101696,2.2588808365513664,,
0.015,0,43,,1.0,5.2,4.2,3.9,110.9338,285.6536,142.12424883720925,43.51353111106011,174.71979999999996,285.6536,126.0464,2.9,1.3000000000000003,174.71979999999996,15.1126,-0.3809523809523809,-0.9135037929301659,-3.0236999999999115,2.28639999999996,-27.426744035034726,47.260720930232544,245.6939999999995,65.08372093023242,65.08372093023242,17.649999999998712,0.271189166011558,124.62730999999997,70.48537763587467,190.0776603453781,45.25658579651859,,
0.015,1,22,,5.2,7.3,2.0999999999999996,6.3,116.8118,126.0464,119.83967727272726,2.7899163623716254,9.2346,126.0464,124.0613,1.0999999999999996,1.0,9.2346,7.249499999999998,-0.04761904761904746,-0.21496329023455296,-2.554499999999768,1.4735000000000096,-0.848454545454544,8.070545454545455,16.02100000000013,11.42602272727284,15.209886363636395,13.287499999999554,0.873609419710534,5.83712499999999,5.889418880974968,16.776545858603747,7.988831361239881,,
0.015,2,80,,7.3,15.2,7.8999999999999995,10.1,90.2484,124.0613,102.91306999999999,9.568142971776187,33.8129,124.0613,116.8353,2.8,5.1,33.8129,26.5869,0.2911392405063291,-0.21370542012072313,-1.087099999999925,0.7699999999999521,0.20829978902954097,7.945718750000012,82.67600000000027,9.29728124999991,28.73859375000015,6.152499999999485,0.21408493587127772,98.29736999999997,20.13770222926963,61.63239858463838,7.801569441093466,,
0.015,3,49,,15.2,20.0,4.800000000000001,16.0,115.2717,121.1354,117.50443469387756,1.9075867003647768,5.863700000000009,116.8353,120.7388,0.8000000000000007,4.0,1.563600000000008,5.467100000000002,0.6666666666666664,0.6657059535787964,-0.6529000000000146,0.5552999999999607,1.2003687755102006,1.8396530612244892,7.645999999999907,-2.1870918367346395,7.30831632653064,3.9025000000009293,0.5339807180805898,10.588865000000023,1.6437678674130016,11.10365311368243,2.313261065350506,,
0.0151,0,43,,1.0,5.2,4.2,3.9,110.4349,284.5599,141.54445116279072,43.36329055382585,174.12500000000003,284.5599,125.6163,2.9,1.3000000000000003,174.12500000000003,15.181399999999996,-0.3809523809523809,-0.9128132089016512,-3.0363000000000326,2.2672999999999885,-27.326254001812142,47.12406976744186,244.78100000000018,64.73331395348838,64.73331395348838,17.627499999998676,0.27230955629220893,124.30575,70.27492587902195,189.5524063068685,45.131525311159166,,
0.0151,1,23,,5.2,7.4,2.2,6.4,115.878,125.6163,119.01896521739133,2.8406997053862404,9.738299999999995,125.6163,121.9335,1.2000000000000002,1.0,9.738299999999995,6.055499999999995,-0.09090909090909098,-0.3781768891901053,-1.6591000000000438,2.345699999999971,-0.8350484189723347,7.77767391304349,17.594000000000058,2.1729347826087193,24.81032608695662,13.162500000000241,0.5305250706446814,6.43453,5.539978825379403,17.747894254569484,8.067224661167947,,
0.0151,2,16,,7.4,8.9,1.5,8.9,109.386,121.9335,113.3664875,2.8427068624980922,12.5475,121.9335,109.386,1.5,0.0,12.5475,0.0,-1.0,-1.0,-6.292300000000139,-19.74200000000057,-5.3720264705882155,10.082937500000027,51.96200000000009,23.528125000000138,53.27500000000025,-97.05500000000049,-1.8217738151102776,5.741405000000003,3.0184631696030344,12.83195156682573,8.55463437788382,,
0.0151,3,65,,8.9,15.3,6.4,10.1,89.8626,117.0217,99.79866461538461,8.47191950465556,27.159099999999995,109.386,117.0217,1.1999999999999993,5.200000000000001,19.523399999999995,27.159099999999995,0.6250000000000002,0.2811470188629226,-1.225300000000041,0.6670000000000088,3.9454258741258714,8.159538461538473,119.76200000000034,23.41919230769241,23.41919230769241,6.267500000000461,0.26762238072325834,62.250295000000015,14.944705107796013,47.53128988213786,7.426764044084041,,
0.0151,4,48,,15.3,20.0,4.699999999999999,16.0,114.9148,120.7733,117.05661666666667,1.8443029614117696,5.8585000000000065,117.0217,120.1933,0.6999999999999993,4.0,2.106899999999996,5.278499999999994,0.7021276595744683,0.5413672441751292,-0.9737000000000103,0.42469999999983943,1.1618865610073807,1.9063645833333307,10.462499999999977,-2.203593750000063,7.834114583333388,4.4875000000001695,0.5728152112488957,9.911449999999997,1.9160292085007467,11.360265517073067,2.4170777695900147,,
0.0153,0,43,,1.0,5.2,4.2,3.9,109.3078,282.1038,140.22901395348836,43.03201831842209,172.796,282.1038,124.3715,2.9,1.3000000000000003,172.796,15.063699999999997,-0.3809523809523809,-0.9128237922174125,-3.071699999999938,2.2125000000000488,-27.115178948957993,46.727523255813935,242.73299999999983,63.24412790697668,64.42052325581408,17.559999999998,0.2725839392869752,123.568235,69.6953258716617,188.10847028028553,44.7877310191156,,
0.0153,1,24,,5.2,7.5,2.3,6.5,113.8472,124.3715,117.10270000000001,3.0125796187265603,10.524299999999997,124.3715,120.2431,1.2999999999999998,1.0,10.524299999999997,6.3958999999999975,-0.1304347826086956,-0.39227312030253797,-1.315799999999881,2.4317999999999977,-1.137587826086957,7.729999999999997,18.076,3.99656249999997,22.49260416666665,12.360000000000511,0.5495139606074451,6.967189999999993,5.979169561798017,18.225312442402405,7.924048888001046,,
0.0153,2,15,,7.5,8.9,1.4000000000000004,8.9,109.9739,120.2431,112.08724000000001,2.6481541727021862,10.269199999999998,120.2431,109.9739,1.4000000000000004,0.0,10.269199999999998,0.0,-1.0,-1.0,-0.6209000000000657,-0.17100000000004278,-5.135282142857129,8.596466666666666,52.3390000000001,41.83700000000002,41.83700000000002,2.2150000000004884,0.052943566699344774,2.6565499999999984,3.4815909024604332,10.585723605095458,7.561231146496754,,
0.0153,3,66,,8.9,15.4,6.5,10.2,88.9919,116.481,99.08930303030303,8.568355697953809,27.489099999999993,109.9739,116.481,1.299999999999999,5.200000000000001,20.982,27.489099999999993,0.6000000000000003,0.23671564365512132,-0.8242000000000237,0.9622000000000049,3.869735559962423,8.302621212121213,119.24800000000047,22.727196969697104,22.727196969697104,5.919999999999819,0.26048086826955136,64.21930499999999,15.774108763223582,49.323751427741804,7.588269450421816,,
0.0153,4,47,,15.4,20.0,4.6,16.1,114.1111,119.3814,116.01387234042554,1.6848904998453138,5.270300000000006,116.481,118.9977,0.7000000000000011,3.8999999999999986,2.3699000000000012,4.886600000000001,0.695652173913043,0.4775249985769306,-1.0489000000001458,0.40639999999991905,1.0184572155411622,1.9620425531914891,12.585500000000025,-3.1414361702127893,9.262393617021262,4.630000000001351,0.499870788420492,8.580205000000026,2.0775879072657135,11.390635134111637,2.476225029154704,,
0.0156,0,43,,1.0,5.2,4.2,3.9,107.7045,278.6419,138.3602906976744,42.573277804126796,170.93740000000003,278.6419,122.6564,2.9,1.3000000000000003,170.93740000000003,14.951900000000009,-0.3809523809523809,-0.9125299671107667,-3.137199999999926,2.1093000000000433,-26.829894140742994,46.199965116279074,239.84799999999987,61.52209302325577,64.73348837209296,17.429999999999367,0.2692578515128123,122.52543500000003,68.90216159326648,186.1439949275069,44.31999879226355,,
0.0156,1,25,,5.2,7.6,2.3999999999999995,6.6,111.0509,122.6564,114.42711999999997,3.2680450841443447,11.605500000000006,122.6564,118.4084,1.3999999999999995,1.0,11.605500000000006,7.357500000000002,-0.1666666666666665,-0.36603334625823986,-1.3644999999999297,1.9771999999999363,-1.7193369230769147,8.15716000000001,18.604000000000052,11.61920000000002,13.999600000000003,11.01250000000049,0.7866296179891202,7.492399999999996,6.813128146629862,19.288579287710093,8.036908036545874,,
0.0156,2,15,,7.6,9.0,1.4000000000000004,9.0,108.0782,118.4084,110.21285999999999,2.6910850673535647,10.330200000000005,118.4084,108.0782,1.4000000000000004,0.0,10.330200000000005,0.0,-1.0,-1.0,-0.5967999999999286,-0.15799999999970732,-5.233267857142845,8.558999999999982,50.00799999999971,39.55666666666644,39.55666666666644,2.1550000000004865,0.0544788067751032,2.6854800000000094,3.4889058041850545,10.64973607975891,7.606954342684934,,
0.0156,3,66,,9.0,15.5,6.5,10.2,87.7727,115.3766,97.93235606060604,8.622111064883734,27.603899999999996,108.0782,115.3766,1.1999999999999993,5.300000000000001,20.305499999999995,27.603899999999996,0.630769230769231,0.2643974221033985,-1.2828000000001043,0.6186999999999627,3.9475663709424844,8.2346590909091,121.41900000000035,23.242007575757714,23.242007575757714,6.292499999999819,0.2707382303137674,64.65826,15.396340873874944,48.77095103677201,7.5032232364264635,,
0.0156,4,46,,15.5,20.0,4.5,16.3,112.9617,117.7166,114.55121304347827,1.484056976025764,4.754900000000006,115.3766,117.4117,0.8000000000000007,3.6999999999999993,2.414900000000003,4.450000000000003,0.6444444444444442,0.4280005888662216,-0.7217000000001257,0.5529999999999229,0.8116482269503541,1.9623586956521801,11.312999999999988,-3.602554347826137,9.408532608695646,4.087500000000539,0.43444606826602794,6.968515000000027,2.1599580139970915,11.076647290751746,2.46147717572261,,
0.0157,0,43,,1.0,5.2,4.2,3.9,107.3817,277.949,137.9842534883721,42.482565321472585,170.56730000000002,277.949,122.318,2.9,1.3000000000000003,170.56730000000002,14.936300000000003,-0.3809523809523809,-0.9124316325579406,-3.152200000000008,2.0849000000000233,-26.774507701600733,46.09853488372093,239.27100000000004,61.23017441860463,64.75889534883729,17.397500000000136,0.2686503515275373,122.31580000000002,68.7464265069626,185.75980572617357,44.228525172898465,,
0.0157,1,25,,5.2,7.6,2.3999999999999995,6.6,110.501,122.318,113.85758000000001,3.2997773917644797,11.816999999999993,122.318,117.55,1.3999999999999995,1.0,11.816999999999993,7.048999999999992,-0.1666666666666665,-0.4034865024964038,-1.5854999999999415,1.6538999999998452,-1.9846776923076792,8.129839999999978,18.690000000000065,12.071300000000013,13.708100000000023,10.68999999999902,0.7798309028967547,7.448149999999986,6.76484746514739,19.190764385147368,7.996151827144739,,
0.0157,2,15,,7.6,9.0,1.4000000000000004,9.0,107.7062,117.55,109.91335999999998,2.6484823588362194,9.843800000000002,117.55,107.7062,1.4000000000000004,0.0,9.843800000000002,0.0,-1.0,-1.0,-0.685799999999994,-0.24300000000025737,-5.30530357142856,7.8975666666666475,39.80799999999981,30.54549999999972,30.54549999999972,2.174999999999158,0.07120525118263502,2.8185500000000077,3.112296392621338,10.143308560195853,7.245220400139893,,
0.0157,3,68,,9.0,15.7,6.699999999999999,10.3,87.5309,115.7682,98.17681029411766,8.980084692433383,28.23729999999999,107.7062,115.5459,1.3000000000000007,5.399999999999999,20.175299999999993,28.015,0.6119402985074625,0.2776363179199148,-0.6707000000000161,1.0721999999999394,4.030109649959915,7.981411764705889,115.02500000000039,19.493860294117802,23.064669117647213,5.777499999999769,0.25049134546566265,69.98267499999997,15.181057956394264,49.52860256600919,7.392328741195403,,
0.0157,4,44,,15.7,20.0,4.300000000000001,16.3,112.7282,117.4874,114.22214090909092,1.463647205740476,4.759199999999993,115.5459,117.1157,0.6000000000000014,3.6999999999999993,2.817700000000002,4.387500000000003,0.7209302325581389,0.3298453521600275,-0.9373000000000935,0.47470000000000157,0.9281603946441165,2.0812613636363655,16.717999999999808,3.2904545454545158,7.467499999999922,4.499999999999877,0.6026113157013625,6.21308,2.3897372469081315,9.992182736014284,2.3237634269800655,,
0.0159,0,43,,1.0,5.2,4.2,3.9,106.126,275.2657,136.5219581395349,42.13467548170367,169.13969999999998,275.2657,121.0209,2.9,1.3000000000000003,169.13969999999998,14.894899999999993,-0.3809523809523809,-0.911937292072766,-3.2172999999999807,1.9814999999998686,-26.565397009966777,45.718162790697654,237.03599999999975,60.26593023255802,64.81779069767445,17.269999999999172,0.26643919538310934,121.50089,68.1517781945035,184.29782613831307,43.88043479483645,,
0.0159,1,27,,5.2,7.8,2.5999999999999996,6.7,108.4152,121.0209,112.0158074074074,3.505310604499864,12.605699999999999,121.0209,116.1231,1.5,1.0999999999999996,12.605699999999999,7.707899999999995,-0.153846153846154,-0.3885385182893456,-1.4088000000000849,1.5783000000000822,-1.7639725274725335,8.036148148148145,18.96599999999999,10.543888888888903,13.346851851851856,9.869999999999656,0.7395002289345265,8.705959999999997,7.306973842145634,20.666795321068225,7.948767431180087,,
0.0159,2,14,,7.8,9.1,1.2999999999999998,9.1,106.2892,116.1231,108.20265714285713,2.5554457192195557,9.8339,116.1231,106.2892,1.2999999999999998,0.0,9.8339,0.0,-1.0,-1.0,-0.6017999999999957,-0.16800000000032675,-5.143085714285703,8.975964285714232,54.480999999999675,46.754999999999654,46.754999999999654,2.1299999999993715,0.04555662495988423,2.187145000000009,3.493671258500501,10.14506988124792,7.803899908652247,,
0.0159,3,68,,9.1,15.8,6.700000000000001,10.3,86.581,115.8505,97.3593,9.10728952497749,29.269499999999994,106.2892,115.8505,1.200000000000001,5.5,19.70819999999999,29.269499999999994,0.6417910447761191,0.32666427509865237,-1.0323000000000215,0.7985999999999697,4.142600106882472,8.161742647058833,123.04500000000034,23.01279411764695,23.01279411764695,6.05999999999934,0.26333177835855825,70.843555,15.271462894505893,49.84679518318677,7.439820176595039,,
0.0159,4,43,,15.8,20.0,4.199999999999999,16.4,111.8218,116.1512,113.11575116279072,1.3701884907460966,4.329400000000007,115.8505,116.0913,0.5999999999999979,3.6000000000000014,4.028700000000001,4.269500000000008,0.7142857142857153,0.055619716357926466,-1.0918000000001054,0.4377000000000655,0.7496585623678701,2.4273604651162928,26.912000000000045,7.107034883720966,9.892151162790798,4.870000000000277,0.4923095007199972,5.149080000000019,3.146740190615542,10.791117503716949,2.5693136913611787,,
0.0162,0,43,,1.0,5.2,4.2,3.9,104.5741,271.9727,134.7146627906977,41.714768058215405,167.3986,271.9727,119.4555,2.9,1.3000000000000003,167.3986,14.8814,-0.3809523809523809,-0.9111020044373132,-3.3092999999999075,1.8326999999999685,-26.320268649954688,45.277104651162794,234.29399999999967,59.44511627906968,64.5175581395349,17.077499999999176,0.2646953866893867,120.49041999999999,67.43888640809527,182.55490026205035,43.46545244334532,,
0.0162,1,28,,5.2,7.9,2.7,6.8,105.9291,119.4555,109.57211785714286,3.6977333377599204,13.526399999999995,119.4555,113.0161,1.5999999999999996,1.1000000000000005,13.526399999999995,7.086999999999989,-0.18518518518518484,-0.47606162763189086,-1.453600000000097,1.2171999999999603,-2.3324994526546314,7.8930357142856975,19.201000000000118,10.842232142857153,11.981875000000098,8.822499999999982,0.7363204840644648,9.169779999999985,7.384424568316362,20.9998516096028,7.777722818371407,,
0.0162,2,14,,7.9,9.2,1.299999999999999,9.2,104.5987,113.0161,106.53044285714284,2.3446434236099836,8.4174,113.0161,104.5987,1.299999999999999,0.0,8.4174,0.0,-1.0,-1.0,-0.6366000000000112,-0.2009999999998623,-5.047832967032974,7.152964285714295,31.734000000000123,25.474464285714458,25.474464285714458,2.129999999999939,0.0836131420119558,2.283570000000004,2.6214941347581533,8.716308052477364,6.704852348059516,,
0.0162,3,68,,9.2,15.9,6.700000000000001,10.4,85.4288,114.769,96.27162205882354,9.153216803571839,29.34020000000001,104.5987,114.769,1.200000000000001,5.5,19.1699,29.34020000000001,0.6417910447761191,0.34663362894595157,-0.802100000000042,0.9646000000000052,4.1997297591327225,8.103426470588193,124.32399999999811,23.30437499999957,23.30437499999957,5.850000000000385,0.2510258266956523,71.30568500000005,14.947465751835153,49.387567286016505,7.3712786994054476,,
0.0162,4,42,,15.9,20.0,4.1,18.1,110.6068,114.769,111.74853095238097,1.2378911194308486,4.162199999999999,114.769,114.6718,2.200000000000001,1.8999999999999986,4.162199999999999,4.064999999999998,-0.07317073170731768,-0.023353034452933755,-0.6482000000001902,0.9112999999997923,0.5445134916133236,2.487190476190464,21.14400000000011,6.341964285714286,7.454821428571371,5.365000000000467,0.7196684791722243,4.383909999999975,3.225389371136665,10.780542739108052,2.6294006680751347,,
0.0163,0,43,,1.0,5.2,4.2,3.9,104.419,271.6447,134.5339023255814,41.67334753779457,167.22570000000002,271.6447,119.3011,2.9,1.3000000000000003,167.22570000000002,14.882100000000008,-0.3809523809523809,-0.9110059039968138,-3.3189999999999364,1.816399999999974,-26.296525672002407,45.23467441860464,234.0209999999997,59.38563953488368,64.460988372093,17.05249999999863,0.2645398469779148,120.38869000000001,67.36885380213266,182.38415941597185,43.424799860945676,,
0.0163,1,29,,5.2,8.0,2.8,6.8,105.6881,119.3011,109.35092068965517,3.657014189045796,13.613,119.3011,110.2235,1.5999999999999996,1.2000000000000002,13.613,4.535399999999996,-0.14285714285714268,-0.6668331741717479,-1.543899999999912,1.0870000000000102,-2.1343389162561506,8.237706896551725,23.766000000000048,-4.428448275861981,26.474482758620727,8.694999999999586,0.3284294571220012,9.71475999999998,6.350341419656658,23.298141185553693,8.320764709126319,,
0.0163,2,13,,8.0,9.2,1.1999999999999993,9.2,104.4335,110.2235,105.95164615384617,1.6868991309114547,5.790000000000006,110.2235,104.4335,1.1999999999999993,0.0,5.790000000000006,0.0,-1.0,-1.0,-0.6863999999999618,-0.2469999999999354,-4.075428571428576,5.2108846153846295,19.436000000000103,16.73192307692309,16.73192307692309,2.1549999999987777,0.1287957152379564,1.6840900000000065,1.5794741819790676,6.07576036834985,5.063133640291545,,
0.0163,3,68,,9.2,15.9,6.700000000000001,10.4,85.313,114.581,96.13155882352942,9.129283931413424,29.268,104.4335,114.581,1.200000000000001,5.5,19.120499999999993,29.268,0.6417910447761191,0.34670971709717124,-0.8488000000000179,0.9289000000000556,4.18349291903653,8.066948529411716,121.9199999999982,22.828124999999574,22.828124999999574,5.887500000000067,0.25790554414785166,71.146775,14.908731479514039,49.26392864045627,7.352825170217352,,
0.0163,4,42,,15.9,20.0,4.1,18.1,110.4639,114.581,111.61745714285713,1.2246042291954018,4.117100000000008,114.581,114.499,2.200000000000001,1.8999999999999986,4.117100000000008,4.0351,-0.07317073170731768,-0.019916931820943794,-0.7504000000001542,0.8545999999999004,0.5130673365205407,2.4212023809523844,17.5310000000001,5.156428571428593,6.2973809523809825,5.552500000000581,0.8817157548490426,4.437330000000019,3.1735864875263005,10.685667194529145,2.606260291348572,,
0.0165,0,43,,1.0,5.2,4.2,4.0,103.0463,268.7604,132.93892093023257,41.312175229802826,165.7141,268.7604,117.9544,3.0,1.2000000000000002,165.7141,14.908100000000005,-0.4285714285714285,-0.9100372267658575,-1.721200000000046,3.3989,-26.09297040169133,44.87305813953488,231.6209999999999,59.03372093023256,63.81848837209307,16.997500000000535,0.2663413132084354,119.50716,66.75995025796726,180.90483854670333,43.07258060635793,,
0.0165,1,30,,5.2,8.1,2.8999999999999995,6.9,103.5814,117.9544,107.39420333333334,3.896836401192069,14.373000000000005,117.9544,110.9263,1.7000000000000002,1.1999999999999993,14.373000000000005,7.3448999999999955,-0.17241379310344862,-0.4889793362554795,-1.5010000000001018,0.8767000000001073,-2.3092144605116878,7.7276833333333315,19.348000000000166,9.800833333333447,11.187333333333376,7.869999999999772,0.7034741672128964,10.352514999999991,7.800537737583947,22.154919411292493,7.639627383204309,,
0.0165,2,81,,8.1,16.1,8.000000000000002,10.4,84.3083,113.7122,96.75574320987654,9.293878604333258,29.403899999999993,110.9263,112.7534,2.3000000000000007,5.700000000000001,26.617999999999995,28.445099999999996,0.42499999999999993,0.06213801570539969,-1.2880000000000913,0.6017000000000328,1.806149525745259,7.213938271604922,62.82299999999924,3.2741049382716843,21.72854938271585,6.247500000000081,0.28752494655578364,98.07113500000003,17.597772062324186,58.072944235117745,7.259118029389716,,
